id;profile_id;respondent_id;question_id;alternative_id;observation_id;block_id;price;type_burger_classic;type_burger_premium;type_bundle_classic;type_bundle_premium;brand_mcdonalds;brand_burger_king;brand_max_burger;brand_wendys;no_choice;kcal;gram
1319;44;55;6;3;330;1;23;0;0;1;0;0;1;0;0;0;405;262
1320;0;55;6;4;330;0;0;0;0;0;0;0;0;0;0;1;0;0
1321;101;56;1;1;331;1;29;0;0;1;0;0;0;1;0;0;652;189
1322;42;56;1;2;331;1;23;0;0;1;0;1;0;0;0;0;508;289
1323;81;56;1;3;331;1;27;0;0;0;1;0;0;1;0;0;794;309
1324;0;56;1;4;331;0;0;0;0;0;0;0;0;0;0;1;0;0
1325;78;56;2;1;332;1;27;0;0;0;1;0;1;0;0;0;611;199
1326;44;56;2;2;332;1;23;0;0;1;0;0;1;0;0;0;1030;214
1327;101;56;2;3;332;1;29;0;0;1;0;0;0;1;0;0;626;197
1328;0;56;2;4;332;0;0;0;0;0;0;0;0;0;0;1;0;0
1329;81;56;3;1;333;1;27;0;0;0;1;0;0;1;0;0;576;280
1330;103;56;3;2;333;1;29;0;0;1;0;0;0;0;1;0;515;236
1331;42;56;3;3;333;1;23;0;0;1;0;1;0;0;0;0;442;240
1332;0;56;3;4;333;0;0;0;0;0;0;0;0;0;0;1;0;0
1333;44;56;4;1;334;1;23;0;0;1;0;0;1;0;0;0;406;403
1334;78;56;4;2;334;1;27;0;0;0;1;0;1;0;0;0;558;267
1335;103;56;4;3;334;1;29;0;0;1;0;0;0;0;1;0;1028;420
1336;0;56;4;4;334;0;0;0;0;0;0;0;0;0;0;1;0;0
1337;42;56;5;1;335;1;23;0;0;1;0;1;0;0;0;0;620;197
1338;81;56;5;2;335;1;27;0;0;0;1;0;0;1;0;0;533;300
1339;78;56;5;3;335;1;27;0;0;0;1;0;1;0;0;0;627;308
1340;0;56;5;4;335;0;0;0;0;0;0;0;0;0;0;1;0;0
1341;103;56;6;1;336;1;29;0;0;1;0;0;0;0;1;0;1051;247
1342;101;56;6;2;336;1;29;0;0;1;0;0;0;1;0;0;673;189
1343;44;56;6;3;336;1;23;0;0;1;0;0;1;0;0;0;1006;202
1344;0;56;6;4;336;0;0;0;0;0;0;0;0;0;0;1;0;0
1345;101;57;1;1;337;1;29;0;0;1;0;0;0;1;0;0;1079;205
1346;42;57;1;2;337;1;23;0;0;1;0;1;0;0;0;0;473;257
1347;81;57;1;3;337;1;27;0;0;0;1;0;0;1;0;0;746;256
1348;0;57;1;4;337;0;0;0;0;0;0;0;0;0;0;1;0;0
1349;78;57;2;1;338;1;27;0;0;0;1;0;1;0;0;0;679;268
1350;44;57;2;2;338;1;23;0;0;1;0;0;1;0;0;0;630;274
1351;101;57;2;3;338;1;29;0;0;1;0;0;0;1;0;0;495;255
1352;0;57;2;4;338;0;0;0;0;0;0;0;0;0;0;1;0;0
1353;81;57;3;1;339;1;27;0;0;0;1;0;0;1;0;0;539;259
1354;103;57;3;2;339;1;29;0;0;1;0;0;0;0;1;0;563;261
1355;42;57;3;3;339;1;23;0;0;1;0;1;0;0;0;0;415;213
1356;0;57;3;4;339;0;0;0;0;0;0;0;0;0;0;1;0;0
1357;44;57;4;1;340;1;23;0;0;1;0;0;1;0;0;0;1089;255
1358;78;57;4;2;340;1;27;0;0;0;1;0;1;0;0;0;656;314
1359;103;57;4;3;340;1;29;0;0;1;0;0;0;0;1;0;493;404
1360;0;57;4;4;340;0;0;0;0;0;0;0;0;0;0;1;0;0
1361;42;57;5;1;341;1;23;0;0;1;0;1;0;0;0;0;583;218
1362;81;57;5;2;341;1;27;0;0;0;1;0;0;1;0;0;490;194
1363;78;57;5;3;341;1;27;0;0;0;1;0;1;0;0;0;610;213
1364;0;57;5;4;341;0;0;0;0;0;0;0;0;0;0;1;0;0
1365;103;57;6;1;342;1;29;0;0;1;0;0;0;0;1;0;546;185
1366;101;57;6;2;342;1;29;0;0;1;0;0;0;1;0;0;526;409
1367;44;57;6;3;342;1;23;0;0;1;0;0;1;0;0;0;449;247
1368;0;57;6;4;342;0;0;0;0;0;0;0;0;0;0;1;0;0
1369;101;58;1;1;343;1;29;0;0;1;0;0;0;1;0;0;564;239
1370;42;58;1;2;343;1;23;0;0;1;0;1;0;0;0;0;548;192
1371;81;58;1;3;343;1;27;0;0;0;1;0;0;1;0;0;713;273
1372;0;58;1;4;343;0;0;0;0;0;0;0;0;0;0;1;0;0
1373;78;58;2;1;344;1;27;0;0;0;1;0;1;0;0;0;759;180
1374;44;58;2;2;344;1;23;0;0;1;0;0;1;0;0;0;1093;285
1375;101;58;2;3;344;1;29;0;0;1;0;0;0;1;0;0;1084;408
1376;0;58;2;4;344;0;0;0;0;0;0;0;0;0;0;1;0;0
1377;81;58;3;1;345;1;27;0;0;0;1;0;0;1;0;0;498;331
1378;103;58;3;2;345;1;29;0;0;1;0;0;0;0;1;0;542;275
1379;42;58;3;3;345;1;23;0;0;1;0;1;0;0;0;0;574;198
1380;0;58;3;4;345;0;0;0;0;0;0;0;0;0;0;1;0;0
1381;44;58;4;1;346;1;23;0;0;1;0;0;1;0;0;0;551;212
1382;78;58;4;2;346;1;27;0;0;0;1;0;1;0;0;0;715;330
1383;103;58;4;3;346;1;29;0;0;1;0;0;0;0;1;0;559;253
1384;0;58;4;4;346;0;0;0;0;0;0;0;0;0;0;1;0;0
1385;42;58;5;1;347;1;23;0;0;1;0;1;0;0;0;0;543;291
1386;81;58;5;2;347;1;27;0;0;0;1;0;0;1;0;0;710;254
1387;78;58;5;3;347;1;27;0;0;0;1;0;1;0;0;0;727;346
1388;0;58;5;4;347;0;0;0;0;0;0;0;0;0;0;1;0;0
1389;103;58;6;1;348;1;29;0;0;1;0;0;0;0;1;0;540;282
1390;101;58;6;2;348;1;29;0;0;1;0;0;0;1;0;0;426;204
1391;44;58;6;3;348;1;23;0;0;1;0;0;1;0;0;0;542;262
1392;0;58;6;4;348;0;0;0;0;0;0;0;0;0;0;1;0;0
1393;101;59;1;1;349;1;29;0;0;1;0;0;0;1;0;0;586;245
1394;42;59;1;2;349;1;23;0;0;1;0;1;0;0;0;0;1062;228
1395;81;59;1;3;349;1;27;0;0;0;1;0;0;1;0;0;642;233
1396;0;59;1;4;349;0;0;0;0;0;0;0;0;0;0;1;0;0
1397;78;59;2;1;350;1;27;0;0;0;1;0;1;0;0;0;539;203
1398;44;59;2;2;350;1;23;0;0;1;0;0;1;0;0;0;421;219
1399;101;59;2;3;350;1;29;0;0;1;0;0;0;1;0;0;656;181
1400;0;59;2;4;350;0;0;0;0;0;0;0;0;0;0;1;0;0
1401;81;59;3;1;351;1;27;0;0;0;1;0;0;1;0;0;689;299
1402;103;59;3;2;351;1;29;0;0;1;0;0;0;0;1;0;1038;231
1403;42;59;3;3;351;1;23;0;0;1;0;1;0;0;0;0;1098;285
1404;0;59;3;4;351;0;0;0;0;0;0;0;0;0;0;1;0;0
1405;44;59;4;1;352;1;23;0;0;1;0;0;1;0;0;0;1042;266
1406;78;59;4;2;352;1;27;0;0;0;1;0;1;0;0;0;649;190
1407;103;59;4;3;352;1;29;0;0;1;0;0;0;0;1;0;508;251
1408;0;59;4;4;352;0;0;0;0;0;0;0;0;0;0;1;0;0
1409;42;59;5;1;353;1;23;0;0;1;0;1;0;0;0;0;573;415
1410;81;59;5;2;353;1;27;0;0;0;1;0;0;1;0;0;446;313
1411;78;59;5;3;353;1;27;0;0;0;1;0;1;0;0;0;764;217
1412;0;59;5;4;353;0;0;0;0;0;0;0;0;0;0;1;0;0
1413;103;59;6;1;354;1;29;0;0;1;0;0;0;0;1;0;607;208
1414;101;59;6;2;354;1;29;0;0;1;0;0;0;1;0;0;1050;280
1415;44;59;6;3;354;1;23;0;0;1;0;0;1;0;0;0;1088;225
1416;0;59;6;4;354;0;0;0;0;0;0;0;0;0;0;1;0;0
1417;101;60;1;1;355;1;29;0;0;1;0;0;0;1;0;0;528;187
1418;42;60;1;2;355;1;23;0;0;1;0;1;0;0;0;0;413;188
1419;81;60;1;3;355;1;27;0;0;0;1;0;0;1;0;0;635;248
1420;0;60;1;4;355;0;0;0;0;0;0;0;0;0;0;1;0;0
1421;78;60;2;1;356;1;27;0;0;0;1;0;1;0;0;0;567;247
1422;44;60;2;2;356;1;23;0;0;1;0;0;1;0;0;0;637;401
1423;101;60;2;3;356;1;29;0;0;1;0;0;0;1;0;0;532;242
1424;0;60;2;4;356;0;0;0;0;0;0;0;0;0;0;1;0;0
1425;81;60;3;1;357;1;27;0;0;0;1;0;0;1;0;0;439;222
1426;103;60;3;2;357;1;29;0;0;1;0;0;0;0;1;0;1039;274
1427;42;60;3;3;357;1;23;0;0;1;0;1;0;0;0;0;1074;202
1428;0;60;3;4;357;0;0;0;0;0;0;0;0;0;0;1;0;0
1429;44;60;4;1;358;1;23;0;0;1;0;0;1;0;0;0;1012;297
1430;78;60;4;2;358;1;27;0;0;0;1;0;1;0;0;0;751;288
1431;103;60;4;3;358;1;29;0;0;1;0;0;0;0;1;0;626;295
1432;0;60;4;4;358;0;0;0;0;0;0;0;0;0;0;1;0;0
1433;42;60;5;1;359;1;23;0;0;1;0;1;0;0;0;0;1086;405
1434;81;60;5;2;359;1;27;0;0;0;1;0;0;1;0;0;709;204
1435;78;60;5;3;359;1;27;0;0;0;1;0;1;0;0;0;543;275
1436;0;60;5;4;359;0;0;0;0;0;0;0;0;0;0;1;0;0
1437;103;60;6;1;360;1;29;0;0;1;0;0;0;0;1;0;429;194
1438;101;60;6;2;360;1;29;0;0;1;0;0;0;1;0;0;685;225
1439;44;60;6;3;360;1;23;0;0;1;0;0;1;0;0;0;1067;295
1440;0;60;6;4;360;0;0;0;0;0;0;0;0;0;0;1;0;0
1441;101;61;1;1;361;1;29;0;0;1;0;0;0;1;0;0;697;418
1442;42;61;1;2;361;1;23;0;0;1;0;1;0;0;0;0;602;189
1443;81;61;1;3;361;1;27;0;0;0;1;0;0;1;0;0;442;302
1444;0;61;1;4;361;0;0;0;0;0;0;0;0;0;0;1;0;0
1445;78;61;2;1;362;1;27;0;0;0;1;0;1;0;0;0;568;199
1446;44;61;2;2;362;1;23;0;0;1;0;0;1;0;0;0;557;246
1447;101;61;2;3;362;1;29;0;0;1;0;0;0;1;0;0;410;239
1448;0;61;2;4;362;0;0;0;0;0;0;0;0;0;0;1;0;0
1449;81;61;3;1;363;1;27;0;0;0;1;0;0;1;0;0;793;308
1450;103;61;3;2;363;1;29;0;0;1;0;0;0;0;1;0;424;191
1451;42;61;3;3;363;1;23;0;0;1;0;1;0;0;0;0;618;215
1452;0;61;3;4;363;0;0;0;0;0;0;0;0;0;0;1;0;0
1453;44;61;4;1;364;1;23;0;0;1;0;0;1;0;0;0;497;188
1454;78;61;4;2;364;1;27;0;0;0;1;0;1;0;0;0;598;209
1455;103;61;4;3;364;1;29;0;0;1;0;0;0;0;1;0;433;263
1456;0;61;4;4;364;0;0;0;0;0;0;0;0;0;0;1;0;0
1457;42;61;5;1;365;1;23;0;0;1;0;1;0;0;0;0;657;271
1458;81;61;5;2;365;1;27;0;0;0;1;0;0;1;0;0;621;307
1459;78;61;5;3;365;1;27;0;0;0;1;0;1;0;0;0;784;272
1460;0;61;5;4;365;0;0;0;0;0;0;0;0;0;0;1;0;0
1461;103;61;6;1;366;1;29;0;0;1;0;0;0;0;1;0;475;180
1462;101;61;6;2;366;1;29;0;0;1;0;0;0;1;0;0;510;184
1463;44;61;6;3;366;1;23;0;0;1;0;0;1;0;0;0;597;242
1464;0;61;6;4;366;0;0;0;0;0;0;0;0;0;0;1;0;0
1465;101;62;1;1;367;1;29;0;0;1;0;0;0;1;0;0;413;244
1466;42;62;1;2;367;1;23;0;0;1;0;1;0;0;0;0;454;287
1467;81;62;1;3;367;1;27;0;0;0;1;0;0;1;0;0;426;301
1468;0;62;1;4;367;0;0;0;0;0;0;0;0;0;0;1;0;0
1469;78;62;2;1;368;1;27;0;0;0;1;0;1;0;0;0;780;325
1470;44;62;2;2;368;1;23;0;0;1;0;0;1;0;0;0;1085;264
1471;101;62;2;3;368;1;29;0;0;1;0;0;0;1;0;0;568;405
1472;0;62;2;4;368;0;0;0;0;0;0;0;0;0;0;1;0;0
1473;81;62;3;1;369;1;27;0;0;0;1;0;0;1;0;0;477;197
1474;103;62;3;2;369;1;29;0;0;1;0;0;0;0;1;0;682;187
1475;42;62;3;3;369;1;23;0;0;1;0;1;0;0;0;0;479;266
1476;0;62;3;4;369;0;0;0;0;0;0;0;0;0;0;1;0;0
1477;44;62;4;1;370;1;23;0;0;1;0;0;1;0;0;0;643;262
1478;78;62;4;2;370;1;27;0;0;0;1;0;1;0;0;0;676;245
1479;103;62;4;3;370;1;29;0;0;1;0;0;0;0;1;0;562;230
1480;0;62;4;4;370;0;0;0;0;0;0;0;0;0;0;1;0;0
1481;42;62;5;1;371;1;23;0;0;1;0;1;0;0;0;0;498;212
1482;81;62;5;2;371;1;27;0;0;0;1;0;0;1;0;0;465;220
1483;78;62;5;3;371;1;27;0;0;0;1;0;1;0;0;0;513;279
1484;0;62;5;4;371;0;0;0;0;0;0;0;0;0;0;1;0;0
1485;103;62;6;1;372;1;29;0;0;1;0;0;0;0;1;0;436;202
1486;101;62;6;2;372;1;29;0;0;1;0;0;0;1;0;0;1062;224
1487;44;62;6;3;372;1;23;0;0;1;0;0;1;0;0;0;426;287
1488;0;62;6;4;372;0;0;0;0;0;0;0;0;0;0;1;0;0
1489;101;63;1;1;373;1;29;0;0;1;0;0;0;1;0;0;555;283
1490;42;63;1;2;373;1;23;0;0;1;0;1;0;0;0;0;692;405
1491;81;63;1;3;373;1;27;0;0;0;1;0;0;1;0;0;496;263
1492;0;63;1;4;373;0;0;0;0;0;0;0;0;0;0;1;0;0
1493;78;63;2;1;374;1;27;0;0;0;1;0;1;0;0;0;684;297
1494;44;63;2;2;374;1;23;0;0;1;0;0;1;0;0;0;1075;259
1495;101;63;2;3;374;1;29;0;0;1;0;0;0;1;0;0;525;184
1496;0;63;2;4;374;0;0;0;0;0;0;0;0;0;0;1;0;0
1497;81;63;3;1;375;1;27;0;0;0;1;0;0;1;0;0;621;312
1498;103;63;3;2;375;1;29;0;0;1;0;0;0;0;1;0;1000;191
1499;42;63;3;3;375;1;23;0;0;1;0;1;0;0;0;0;524;225
1500;0;63;3;4;375;0;0;0;0;0;0;0;0;0;0;1;0;0
1501;44;63;4;1;376;1;23;0;0;1;0;0;1;0;0;0;1053;237
1502;78;63;4;2;376;1;27;0;0;0;1;0;1;0;0;0;648;301
1503;103;63;4;3;376;1;29;0;0;1;0;0;0;0;1;0;1098;279
1504;0;63;4;4;376;0;0;0;0;0;0;0;0;0;0;1;0;0
1505;42;63;5;1;377;1;23;0;0;1;0;1;0;0;0;0;583;298
1506;81;63;5;2;377;1;27;0;0;0;1;0;0;1;0;0;493;303
1507;78;63;5;3;377;1;27;0;0;0;1;0;1;0;0;0;761;326
1508;0;63;5;4;377;0;0;0;0;0;0;0;0;0;0;1;0;0
1509;103;63;6;1;378;1;29;0;0;1;0;0;0;0;1;0;1007;419
1510;101;63;6;2;378;1;29;0;0;1;0;0;0;1;0;0;628;270
1511;44;63;6;3;378;1;23;0;0;1;0;0;1;0;0;0;1033;415
1512;0;63;6;4;378;0;0;0;0;0;0;0;0;0;0;1;0;0
1513;101;64;1;1;379;1;29;0;0;1;0;0;0;1;0;0;499;250
1514;42;64;1;2;379;1;23;0;0;1;0;1;0;0;0;0;653;269
1515;81;64;1;3;379;1;27;0;0;0;1;0;0;1;0;0;735;343
1516;0;64;1;4;379;0;0;0;0;0;0;0;0;0;0;1;0;0
1517;78;64;2;1;380;1;27;0;0;0;1;0;1;0;0;0;618;335
1518;44;64;2;2;380;1;23;0;0;1;0;0;1;0;0;0;1034;259
1519;101;64;2;3;380;1;29;0;0;1;0;0;0;1;0;0;630;420
1520;0;64;2;4;380;0;0;0;0;0;0;0;0;0;0;1;0;0
1521;81;64;3;1;381;1;27;0;0;0;1;0;0;1;0;0;777;226
1522;103;64;3;2;381;1;29;0;0;1;0;0;0;0;1;0;503;404
1523;42;64;3;3;381;1;23;0;0;1;0;1;0;0;0;0;522;200
1524;0;64;3;4;381;0;0;0;0;0;0;0;0;0;0;1;0;0
1525;44;64;4;1;382;1;23;0;0;1;0;0;1;0;0;0;519;269
1526;78;64;4;2;382;1;27;0;0;0;1;0;1;0;0;0;728;327
1527;103;64;4;3;382;1;29;0;0;1;0;0;0;0;1;0;1067;405
1528;0;64;4;4;382;0;0;0;0;0;0;0;0;0;0;1;0;0
1529;42;64;5;1;383;1;23;0;0;1;0;1;0;0;0;0;473;234
1530;81;64;5;2;383;1;27;0;0;0;1;0;0;1;0;0;742;306
1531;78;64;5;3;383;1;27;0;0;0;1;0;1;0;0;0;755;247
1532;0;64;5;4;383;0;0;0;0;0;0;0;0;0;0;1;0;0
1533;103;64;6;1;384;1;29;0;0;1;0;0;0;0;1;0;604;189
1534;101;64;6;2;384;1;29;0;0;1;0;0;0;1;0;0;518;252
1535;44;64;6;3;384;1;23;0;0;1;0;0;1;0;0;0;503;410
1536;0;64;6;4;384;0;0;0;0;0;0;0;0;0;0;1;0;0
1537;101;65;1;1;385;1;29;0;0;1;0;0;0;1;0;0;552;192
1538;42;65;1;2;385;1;23;0;0;1;0;1;0;0;0;0;409;415
1539;81;65;1;3;385;1;27;0;0;0;1;0;0;1;0;0;531;320
1540;0;65;1;4;385;0;0;0;0;0;0;0;0;0;0;1;0;0
1541;78;65;2;1;386;1;27;0;0;0;1;0;1;0;0;0;771;292
1542;44;65;2;2;386;1;23;0;0;1;0;0;1;0;0;0;607;407
1543;101;65;2;3;386;1;29;0;0;1;0;0;0;1;0;0;1011;255
1544;0;65;2;4;386;0;0;0;0;0;0;0;0;0;0;1;0;0
1545;81;65;3;1;387;1;27;0;0;0;1;0;0;1;0;0;692;181
1546;103;65;3;2;387;1;29;0;0;1;0;0;0;0;1;0;621;195
1547;42;65;3;3;387;1;23;0;0;1;0;1;0;0;0;0;645;235
1548;0;65;3;4;387;0;0;0;0;0;0;0;0;0;0;1;0;0
1549;44;65;4;1;388;1;23;0;0;1;0;0;1;0;0;0;1086;286
1550;78;65;4;2;388;1;27;0;0;0;1;0;1;0;0;0;702;223
1551;103;65;4;3;388;1;29;0;0;1;0;0;0;0;1;0;512;414
1552;0;65;4;4;388;0;0;0;0;0;0;0;0;0;0;1;0;0
1553;42;65;5;1;389;1;23;0;0;1;0;1;0;0;0;0;1084;239
1554;81;65;5;2;389;1;27;0;0;0;1;0;0;1;0;0;587;232
1555;78;65;5;3;389;1;27;0;0;0;1;0;1;0;0;0;434;224
1556;0;65;5;4;389;0;0;0;0;0;0;0;0;0;0;1;0;0
1557;103;65;6;1;390;1;29;0;0;1;0;0;0;0;1;0;499;294
1558;101;65;6;2;390;1;29;0;0;1;0;0;0;1;0;0;1034;257
1559;44;65;6;3;390;1;23;0;0;1;0;0;1;0;0;0;645;231
1560;0;65;6;4;390;0;0;0;0;0;0;0;0;0;0;1;0;0
1561;101;66;1;1;391;1;29;0;0;1;0;0;0;1;0;0;656;238
1562;42;66;1;2;391;1;23;0;0;1;0;1;0;0;0;0;1077;420
1563;81;66;1;3;391;1;27;0;0;0;1;0;0;1;0;0;492;291
1564;0;66;1;4;391;0;0;0;0;0;0;0;0;0;0;1;0;0
1565;78;66;2;1;392;1;27;0;0;0;1;0;1;0;0;0;472;211
1566;44;66;2;2;392;1;23;0;0;1;0;0;1;0;0;0;545;192
1567;101;66;2;3;392;1;29;0;0;1;0;0;0;1;0;0;692;411
1568;0;66;2;4;392;0;0;0;0;0;0;0;0;0;0;1;0;0
1569;81;66;3;1;393;1;27;0;0;0;1;0;0;1;0;0;508;277
1570;103;66;3;2;393;1;29;0;0;1;0;0;0;0;1;0;432;193
1571;42;66;3;3;393;1;23;0;0;1;0;1;0;0;0;0;531;234
1572;0;66;3;4;393;0;0;0;0;0;0;0;0;0;0;1;0;0
1573;44;66;4;1;394;1;23;0;0;1;0;0;1;0;0;0;408;284
1574;78;66;4;2;394;1;27;0;0;0;1;0;1;0;0;0;677;242
1575;103;66;4;3;394;1;29;0;0;1;0;0;0;0;1;0;1040;228
1576;0;66;4;4;394;0;0;0;0;0;0;0;0;0;0;1;0;0
1577;42;66;5;1;395;1;23;0;0;1;0;1;0;0;0;0;447;408
1578;81;66;5;2;395;1;27;0;0;0;1;0;0;1;0;0;740;206
1579;78;66;5;3;395;1;27;0;0;0;1;0;1;0;0;0;792;296
1580;0;66;5;4;395;0;0;0;0;0;0;0;0;0;0;1;0;0
1581;103;66;6;1;396;1;29;0;0;1;0;0;0;0;1;0;1074;248
1582;101;66;6;2;396;1;29;0;0;1;0;0;0;1;0;0;406;246
1583;44;66;6;3;396;1;23;0;0;1;0;0;1;0;0;0;437;272
1584;0;66;6;4;396;0;0;0;0;0;0;0;0;0;0;1;0;0
1585;101;67;1;1;397;1;29;0;0;1;0;0;0;1;0;0;509;411
1586;42;67;1;2;397;1;23;0;0;1;0;1;0;0;0;0;700;283
1587;81;67;1;3;397;1;27;0;0;0;1;0;0;1;0;0;524;306
1588;0;67;1;4;397;0;0;0;0;0;0;0;0;0;0;1;0;0
1589;78;67;2;1;398;1;27;0;0;0;1;0;1;0;0;0;429;321
1590;44;67;2;2;398;1;23;0;0;1;0;0;1;0;0;0;418;249
1591;101;67;2;3;398;1;29;0;0;1;0;0;0;1;0;0;500;261
1592;0;67;2;4;398;0;0;0;0;0;0;0;0;0;0;1;0;0
1593;81;67;3;1;399;1;27;0;0;0;1;0;0;1;0;0;764;286
1594;103;67;3;2;399;1;29;0;0;1;0;0;0;0;1;0;409;288
1595;42;67;3;3;399;1;23;0;0;1;0;1;0;0;0;0;1026;237
1596;0;67;3;4;399;0;0;0;0;0;0;0;0;0;0;1;0;0
1597;44;67;4;1;400;1;23;0;0;1;0;0;1;0;0;0;1076;239
1598;78;67;4;2;400;1;27;0;0;0;1;0;1;0;0;0;719;313
1599;103;67;4;3;400;1;29;0;0;1;0;0;0;0;1;0;699;189
1600;0;67;4;4;400;0;0;0;0;0;0;0;0;0;0;1;0;0
1601;42;67;5;1;401;1;23;0;0;1;0;1;0;0;0;0;577;407
1602;81;67;5;2;401;1;27;0;0;0;1;0;0;1;0;0;672;297
1603;78;67;5;3;401;1;27;0;0;0;1;0;1;0;0;0;448;186
1604;0;67;5;4;401;0;0;0;0;0;0;0;0;0;0;1;0;0
1605;103;67;6;1;402;1;29;0;0;1;0;0;0;0;1;0;414;271
1606;101;67;6;2;402;1;29;0;0;1;0;0;0;1;0;0;438;402
1607;44;67;6;3;402;1;23;0;0;1;0;0;1;0;0;0;1005;200
1608;0;67;6;4;402;0;0;0;0;0;0;0;0;0;0;1;0;0
1609;147;68;1;1;403;2;40;0;0;0;1;0;0;1;0;0;649;287
1610;75;68;1;2;403;2;27;0;0;0;1;1;0;0;0;0;617;232
1611;31;68;1;3;403;2;19;1;0;0;0;0;0;1;0;0;1089;247
1612;0;68;1;4;403;0;0;0;0;0;0;0;0;0;0;1;0;0
1613;75;68;2;1;404;2;27;0;0;0;1;1;0;0;0;0;676;243
1614;147;68;2;2;404;2;40;0;0;0;1;0;0;1;0;0;418;289
1615;145;68;2;3;404;2;40;0;0;0;1;1;0;0;0;0;704;310
1616;0;68;2;4;404;0;0;0;0;0;0;0;0;0;0;1;0;0
1617;145;68;3;1;405;2;40;0;0;0;1;1;0;0;0;0;694;341
1618;31;68;3;2;405;2;19;1;0;0;0;0;0;1;0;0;817;389
1619;30;68;3;3;405;2;19;1;0;0;0;0;1;0;0;0;1010;266
1620;0;68;3;4;405;0;0;0;0;0;0;0;0;0;0;1;0;0
1621;31;68;4;1;406;2;19;1;0;0;0;0;0;1;0;0;895;364
1622;145;68;4;2;406;2;40;0;0;0;1;1;0;0;0;0;672;349
1623;148;68;4;3;406;2;40;0;0;0;1;0;0;0;1;0;664;253
1624;0;68;4;4;406;0;0;0;0;0;0;0;0;0;0;1;0;0
1625;148;68;5;1;407;2;40;0;0;0;1;0;0;0;1;0;685;200
1626;30;68;5;2;407;2;19;1;0;0;0;0;1;0;0;0;608;222
1627;75;68;5;3;407;2;27;0;0;0;1;1;0;0;0;0;421;264
1628;0;68;5;4;407;0;0;0;0;0;0;0;0;0;0;1;0;0
1629;30;68;6;1;408;2;19;1;0;0;0;0;1;0;0;0;698;407
1630;148;68;6;2;408;2;40;0;0;0;1;0;0;0;1;0;561;198
1631;147;68;6;3;408;2;40;0;0;0;1;0;0;1;0;0;645;294
1632;0;68;6;4;408;0;0;0;0;0;0;0;0;0;0;1;0;0
1633;147;69;1;1;409;2;40;0;0;0;1;0;0;1;0;0;578;241
1634;75;69;1;2;409;2;27;0;0;0;1;1;0;0;0;0;793;315
1635;31;69;1;3;409;2;19;1;0;0;0;0;0;1;0;0;832;390
1636;0;69;1;4;409;0;0;0;0;0;0;0;0;0;0;1;0;0
1637;75;69;2;1;410;2;27;0;0;0;1;1;0;0;0;0;675;305
1638;147;69;2;2;410;2;40;0;0;0;1;0;0;1;0;0;438;339
1639;145;69;2;3;410;2;40;0;0;0;1;1;0;0;0;0;581;191
1640;0;69;2;4;410;0;0;0;0;0;0;0;0;0;0;1;0;0
1641;145;69;3;1;411;2;40;0;0;0;1;1;0;0;0;0;758;227
1642;31;69;3;2;411;2;19;1;0;0;0;0;0;1;0;0;708;383
1643;30;69;3;3;411;2;19;1;0;0;0;0;1;0;0;0;872;372
1644;0;69;3;4;411;0;0;0;0;0;0;0;0;0;0;1;0;0
1645;31;69;4;1;412;2;19;1;0;0;0;0;0;1;0;0;815;245
1646;145;69;4;2;412;2;40;0;0;0;1;1;0;0;0;0;723;194
1647;148;69;4;3;412;2;40;0;0;0;1;0;0;0;1;0;629;349
1648;0;69;4;4;412;0;0;0;0;0;0;0;0;0;0;1;0;0
1649;148;69;5;1;413;2;40;0;0;0;1;0;0;0;1;0;666;280
1650;30;69;5;2;413;2;19;1;0;0;0;0;1;0;0;0;708;341
1651;75;69;5;3;413;2;27;0;0;0;1;1;0;0;0;0;631;205
1652;0;69;5;4;413;0;0;0;0;0;0;0;0;0;0;1;0;0
1653;30;69;6;1;414;2;19;1;0;0;0;0;1;0;0;0;961;377
1654;148;69;6;2;414;2;40;0;0;0;1;0;0;0;1;0;496;183
1655;147;69;6;3;414;2;40;0;0;0;1;0;0;1;0;0;615;309
1656;0;69;6;4;414;0;0;0;0;0;0;0;0;0;0;1;0;0
1657;147;70;1;1;415;2;40;0;0;0;1;0;0;1;0;0;536;189
1658;75;70;1;2;415;2;27;0;0;0;1;1;0;0;0;0;421;264
1659;31;70;1;3;415;2;19;1;0;0;0;0;0;1;0;0;601;348
1660;0;70;1;4;415;0;0;0;0;0;0;0;0;0;0;1;0;0
1661;75;70;2;1;416;2;27;0;0;0;1;1;0;0;0;0;687;310
1662;147;70;2;2;416;2;40;0;0;0;1;0;0;1;0;0;555;331
1663;145;70;2;3;416;2;40;0;0;0;1;1;0;0;0;0;663;277
1664;0;70;2;4;416;0;0;0;0;0;0;0;0;0;0;1;0;0
1665;145;70;3;1;417;2;40;0;0;0;1;1;0;0;0;0;751;187
1666;31;70;3;2;417;2;19;1;0;0;0;0;0;1;0;0;924;231
1667;30;70;3;3;417;2;19;1;0;0;0;0;1;0;0;0;790;225
1668;0;70;3;4;417;0;0;0;0;0;0;0;0;0;0;1;0;0
1669;31;70;4;1;418;2;19;1;0;0;0;0;0;1;0;0;664;275
1670;145;70;4;2;418;2;40;0;0;0;1;1;0;0;0;0;756;202
1671;148;70;4;3;418;2;40;0;0;0;1;0;0;0;1;0;756;199
1672;0;70;4;4;418;0;0;0;0;0;0;0;0;0;0;1;0;0
1673;148;70;5;1;419;2;40;0;0;0;1;0;0;0;1;0;706;196
